"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","interop.esante.gouv.fr/143.204.157.100","443","INFO","HTTP","",""
"pre_128cipher","interop.esante.gouv.fr/143.204.157.100","443","INFO","No 128 cipher limit bug","",""
"SSLv2","interop.esante.gouv.fr/143.204.157.100","443","OK","not offered","",""
"SSLv3","interop.esante.gouv.fr/143.204.157.100","443","OK","not offered","",""
"TLS1","interop.esante.gouv.fr/143.204.157.100","443","INFO","not offered","",""
"TLS1_1","interop.esante.gouv.fr/143.204.157.100","443","INFO","not offered","",""
"TLS1_2","interop.esante.gouv.fr/143.204.157.100","443","OK","offered","",""
"TLS1_3","interop.esante.gouv.fr/143.204.157.100","443","OK","offered with final","",""
"ALPN_HTTP2","interop.esante.gouv.fr/143.204.157.100","443","OK","h2","",""
"ALPN","interop.esante.gouv.fr/143.204.157.100","443","INFO","http/1.1","",""
"cipherlist_NULL","interop.esante.gouv.fr/143.204.157.100","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","interop.esante.gouv.fr/143.204.157.100","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","interop.esante.gouv.fr/143.204.157.100","443","OK","not offered","","CWE-327"
"cipherlist_LOW","interop.esante.gouv.fr/143.204.157.100","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","interop.esante.gouv.fr/143.204.157.100","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","interop.esante.gouv.fr/143.204.157.100","443","INFO","not offered","","CWE-310"
"cipherlist_GOOD","interop.esante.gouv.fr/143.204.157.100","443","INFO","not offered","",""
"cipherlist_STRONG","interop.esante.gouv.fr/143.204.157.100","443","OK","offered","",""
"cipherorder_TLSv1_2","interop.esante.gouv.fr/143.204.157.100","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","interop.esante.gouv.fr/143.204.157.100","443","OK","server","",""
"protocol_negotiated","interop.esante.gouv.fr/143.204.157.100","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","interop.esante.gouv.fr/143.204.157.100","443","OK","TLS_AES_128_GCM_SHA256, 253 bit ECDH (X25519)","",""
"FS","interop.esante.gouv.fr/143.204.157.100","443","OK","offered","",""
"FS_ciphers","interop.esante.gouv.fr/143.204.157.100","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","interop.esante.gouv.fr/143.204.157.100","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","interop.esante.gouv.fr/143.204.157.100","443","INFO","'server name/#0' 'EC point formats/#11' 'renegotiation info/#65281' 'status request/#5' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","interop.esante.gouv.fr/143.204.157.100","443","INFO","valid for 86400 seconds only (<daily)","",""
"SSL_sessionID_support","interop.esante.gouv.fr/143.204.157.100","443","INFO","yes","",""
"sessionresumption_ticket","interop.esante.gouv.fr/143.204.157.100","443","INFO","supported","",""
"sessionresumption_ID","interop.esante.gouv.fr/143.204.157.100","443","INFO","not supported","",""
"TLS_timestamp","interop.esante.gouv.fr/143.204.157.100","443","INFO","random","",""
"certificate_compression","interop.esante.gouv.fr/143.204.157.100","443","INFO","none","",""
"clientAuth","interop.esante.gouv.fr/143.204.157.100","443","INFO","none","",""
"cert_numbers","interop.esante.gouv.fr/143.204.157.100","443","INFO","1","",""
"cert_signatureAlgorithm","interop.esante.gouv.fr/143.204.157.100","443","OK","SHA256 with RSA","",""
"cert_keySize","interop.esante.gouv.fr/143.204.157.100","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","interop.esante.gouv.fr/143.204.157.100","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","interop.esante.gouv.fr/143.204.157.100","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","interop.esante.gouv.fr/143.204.157.100","443","INFO","65EE3EEC00C4EE0B6C2FAACE3378A84B","",""
"cert_serialNumberLen","interop.esante.gouv.fr/143.204.157.100","443","INFO","16","",""
