"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGZTCCBU2gAwIBAgIQA7iT3de6rzRZxE83lL8YtjANBgkqhkiG9w0BAQsFADBeMQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3d3cuZGlnaWNlcnQuY29tMR0wGwYDVQQDExRUaGF3dGUgVExTIFJTQSBDQSBHMTAeFw0yNTA2MjQwMDAwMDBaFw0yNjA2MTIyMzU5NTlaMGcxCzAJBgNVBAYTAkZSMQ4wDAYDVQQHEwVQQVJJUzEpMCcGA1UEChMgQUdFTkNFIERVIE5VTUVSSVFVRSBFTiBTQU5URSBHSVAxHTAbBgNVBAMMFCouYXBpLmVzYW50ZS5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEArvVpiLk8CoB9h1FB7SSdMgDpXNEH/LRp21rDniK/XUgKdKg9G6tWHoL6I/tqR7RFumnC4k4lcRLuGKx6n9KASgdPY8UWbLRpllJt5KvRwvCyBWzx+u7/c5XRVGIoBuWPdo9fIJ3pmQHr0yUgZPBfJGuIQ50S4sBrFeK+JdTejM8ukQtJfzQrRZxn1iWQfVmLXUwtsyYLqk+b2YKfqsLmPDgqm5eDahuDbLfUvlxwByYD6aXILoH/BVdv5YbD3VdfImgrM5/3WdsySM681I6YB3XlmqD6zioE2GdGO3chDAgg8r2nCwHBU135U6dh8a9cYzZ1MXLB6Ds3Mx9YZqcHXQIDAQABo4IDFDCCAxAwHwYDVR0jBBgwFoAUpYz+MszrDyzUGcYIuAAkiF3DxbcwHQYDVR0OBBYEFFPChXXWiC6bzDxPy0bICjJuuignMB8GA1UdEQQYMBaCFCouYXBpLmVzYW50ZS5nb3V2LmZyMD4GA1UdIAQ3MDUwMwYGZ4EMAQICMCkwJwYIKwYBBQUHAgEWG2h0dHA6Ly93d3cuZGlnaWNlcnQuY29tL0NQUzAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMDsGA1UdHwQ0MDIwMKAuoCyGKmh0dHA6Ly9jZHAudGhhd3RlLmNvbS9UaGF3dGVUTFNSU0FDQUcxLmNybDBwBggrBgEFBQcBAQRkMGIwJAYIKwYBBQUHMAGGGGh0dHA6Ly9zdGF0dXMudGhhd3RlLmNvbTA6BggrBgEFBQcwAoYuaHR0cDovL2NhY2VydHMudGhhd3RlLmNvbS9UaGF3dGVUTFNSU0FDQUcxLmNydDAMBgNVHRMBAf8EAjAAMIIBfwYKKwYBBAHWeQIEAgSCAW8EggFrAWkAdwAOV5S8866pPjMbLJkHs/eQ35vCPXEyJd0hqSWsYcVOIQAAAZeg5zg2AAAEAwBIMEYCIQDX/QAP8KaJpGai0i2wfOVRXw/2XM3qwY9cZYPBv1A7VAIhAI7UCMyMQ5efC378RgJetKnCbi9c5/p/KywusEv+68EmAHYAZBHEbKQS7KeJHKICLgC8q08oB9QeNSer6v7VA8l9zfAAAAGXoOc4dgAABAMARzBFAiBVvWLs1SSeRujhiNHl4cHWyoIGjqAdZXZSQSACHXfrRwIhAMoA75nCBFwRv9k45BNKpjU8ITIakg/s5HRJ78IZ1W3jAHYASZybad4dfOz8Nt7Nh2SmuFuvCoeAGdFVUvvp6ynd+MMAAAGXoOc4jgAABAMARzBFAiA5JzfsIv34S890WG532YjPAKoz3xaF/nUAe5+FU50lKAIhAINfOwJWvh5KEveYLlZb3Jxr/+SFSrHVlvZAlnPAqsEQMA0GCSqGSIb3DQEBCwUAA4IBAQAzuhdgNI5x2uIIG/MlSrN37IFwsX7ln87loDY7bLC3dUGrhfHb17VPGeY7NVK7QFJepNHBAmoC8b/YlktIPnYFRoXKdF0xjhMzqpVU8Hn7TNftUR/MRGpq642O8TJP+I8IxAi8ktkkrprqxnSBb87DVVlYTdTZUPF7Vjmu0GkewyI/ftOxFC9GV1lXav9xhJMRzMlKqn1/c1A+ECJP+34cIxGbcLvosoz7wxe004hTj1GaUzrVVF2O8lf4/D3yxyumOTpM34CdofzSFbPYD36EWD84WFdzB0ybrHLIfxHcRuultn1cuD/ZuJZK217k0I6xdX4Hd83giBC2yF/8GR24\n-----END CERTIFICATE-----","",""
"cert_commonName","portal.api.esante.gouv.fr/146.59.202.59","443","OK","*.api.esante.gouv.fr","",""
"cert_commonName_wo_SNI","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TRAEFIK DEFAULT CERT","",""
"cert_subjectAltName","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","*.api.esante.gouv.fr","",""
"cert_trust","portal.api.esante.gouv.fr/146.59.202.59","443","OK","Ok via SAN wildcard and CN wildcard (SNI mandatory)","",""
"cert_trust_wildcard","portal.api.esante.gouv.fr/146.59.202.59","443","LOW","trust is via wildcard","",""
"cert_chain_of_trust","portal.api.esante.gouv.fr/146.59.202.59","443","OK","passed.","",""
"cert_certificatePolicies_EV","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","no","",""
"cert_expirationStatus","portal.api.esante.gouv.fr/146.59.202.59","443","OK","124 >= 60 days","",""
"cert_notBefore","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","2025-06-24 00:00","",""
