"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","e-campusasip.fr/54.36.91.62","443","INFO","HTTP","",""
"pre_128cipher","e-campusasip.fr/54.36.91.62","443","INFO","No 128 cipher limit bug","",""
"SSLv2","e-campusasip.fr/54.36.91.62","443","OK","not offered","",""
"SSLv3","e-campusasip.fr/54.36.91.62","443","OK","not offered","",""
"TLS1","e-campusasip.fr/54.36.91.62","443","LOW","offered (deprecated)","",""
"TLS1_1","e-campusasip.fr/54.36.91.62","443","LOW","offered (deprecated)","",""
"TLS1_2","e-campusasip.fr/54.36.91.62","443","OK","offered","",""
"TLS1_3","e-campusasip.fr/54.36.91.62","443","OK","offered with final","",""
"ALPN_HTTP2","e-campusasip.fr/54.36.91.62","443","OK","h2","",""
"cipherlist_NULL","e-campusasip.fr/54.36.91.62","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","e-campusasip.fr/54.36.91.62","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","e-campusasip.fr/54.36.91.62","443","OK","not offered","","CWE-327"
"cipherlist_LOW","e-campusasip.fr/54.36.91.62","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","e-campusasip.fr/54.36.91.62","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","e-campusasip.fr/54.36.91.62","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","e-campusasip.fr/54.36.91.62","443","OK","offered","",""
"cipherlist_STRONG","e-campusasip.fr/54.36.91.62","443","OK","offered","",""
"cipherorder_TLSv1","e-campusasip.fr/54.36.91.62","443","INFO","ECDHE-RSA-AES128-SHA","",""
"cipherorder_TLSv1_1","e-campusasip.fr/54.36.91.62","443","INFO","ECDHE-RSA-AES128-SHA","",""
"cipherorder_TLSv1_2","e-campusasip.fr/54.36.91.62","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","e-campusasip.fr/54.36.91.62","443","OK","server","",""
"protocol_negotiated","e-campusasip.fr/54.36.91.62","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","e-campusasip.fr/54.36.91.62","443","OK","TLS_AES_256_GCM_SHA384, 253 bit ECDH (X25519)","",""
"FS","e-campusasip.fr/54.36.91.62","443","OK","offered","",""
"FS_ciphers","e-campusasip.fr/54.36.91.62","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","e-campusasip.fr/54.36.91.62","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","e-campusasip.fr/54.36.91.62","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23'","",""
"TLS_session_ticket","e-campusasip.fr/54.36.91.62","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","e-campusasip.fr/54.36.91.62","443","INFO","yes","",""
"sessionresumption_ticket","e-campusasip.fr/54.36.91.62","443","INFO","not supported","",""
"sessionresumption_ID","e-campusasip.fr/54.36.91.62","443","INFO","not supported","",""
"TLS_timestamp","e-campusasip.fr/54.36.91.62","443","INFO","random","",""
"certificate_compression","e-campusasip.fr/54.36.91.62","443","INFO","none","",""
"clientAuth","e-campusasip.fr/54.36.91.62","443","INFO","none","",""
"cert_numbers","e-campusasip.fr/54.36.91.62","443","INFO","1","",""
"cert_signatureAlgorithm","e-campusasip.fr/54.36.91.62","443","OK","SHA256 with RSA","",""
"cert_keySize","e-campusasip.fr/54.36.91.62","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","e-campusasip.fr/54.36.91.62","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","e-campusasip.fr/54.36.91.62","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","e-campusasip.fr/54.36.91.62","443","INFO","04390402E6AF299DBFD03629C17B1B10F3B0","",""
"cert_serialNumberLen","e-campusasip.fr/54.36.91.62","443","INFO","18","",""
"cert_fingerprintSHA1","e-campusasip.fr/54.36.91.62","443","INFO","F605D667F8826124D5682800BCBD586C1118522B","",""
"cert_fingerprintSHA256","e-campusasip.fr/54.36.91.62","443","INFO","DF747550F2B3A0DAD3073A7D0BE42FFDB478B007AC3E4014DB0D4134D3E5BC09","",""
