"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","mailiz.mssante.fr/51.178.173.194","443","INFO","HTTP","",""
"pre_128cipher","mailiz.mssante.fr/51.178.173.194","443","INFO","No 128 cipher limit bug","",""
"SSLv2","mailiz.mssante.fr/51.178.173.194","443","OK","not offered","",""
"SSLv3","mailiz.mssante.fr/51.178.173.194","443","OK","not offered","",""
"TLS1","mailiz.mssante.fr/51.178.173.194","443","LOW","offered (deprecated)","",""
"TLS1_1","mailiz.mssante.fr/51.178.173.194","443","LOW","offered (deprecated)","",""
"TLS1_2","mailiz.mssante.fr/51.178.173.194","443","OK","offered","",""
"TLS1_3","mailiz.mssante.fr/51.178.173.194","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","mailiz.mssante.fr/51.178.173.194","443","INFO","not offered","",""
"cipherlist_NULL","mailiz.mssante.fr/51.178.173.194","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","mailiz.mssante.fr/51.178.173.194","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","mailiz.mssante.fr/51.178.173.194","443","OK","not offered","","CWE-327"
"cipherlist_LOW","mailiz.mssante.fr/51.178.173.194","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","mailiz.mssante.fr/51.178.173.194","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","mailiz.mssante.fr/51.178.173.194","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","mailiz.mssante.fr/51.178.173.194","443","INFO","not offered","",""
"cipherlist_STRONG","mailiz.mssante.fr/51.178.173.194","443","OK","offered","",""
"cipherorder_TLSv1","mailiz.mssante.fr/51.178.173.194","443","INFO","ECDHE-RSA-AES256-SHA","",""
"cipherorder_TLSv1_1","mailiz.mssante.fr/51.178.173.194","443","INFO","ECDHE-RSA-AES256-SHA","",""
"cipherorder_TLSv1_2","mailiz.mssante.fr/51.178.173.194","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","mailiz.mssante.fr/51.178.173.194","443","OK","server","",""
"protocol_negotiated","mailiz.mssante.fr/51.178.173.194","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","mailiz.mssante.fr/51.178.173.194","443","OK","ECDHE-RSA-AES256-GCM-SHA384, 256 bit ECDH (P-256)","",""
"FS","mailiz.mssante.fr/51.178.173.194","443","OK","offered","",""
"FS_ciphers","mailiz.mssante.fr/51.178.173.194","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","mailiz.mssante.fr/51.178.173.194","443","OK","secp256k1 prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","mailiz.mssante.fr/51.178.173.194","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'heartbeat/#15'","",""
"TLS_session_ticket","mailiz.mssante.fr/51.178.173.194","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","mailiz.mssante.fr/51.178.173.194","443","INFO","yes","",""
"sessionresumption_ticket","mailiz.mssante.fr/51.178.173.194","443","INFO","supported","",""
"sessionresumption_ID","mailiz.mssante.fr/51.178.173.194","443","INFO","supported","",""
"TLS_timestamp","mailiz.mssante.fr/51.178.173.194","443","INFO","random","",""
"cert_compression","mailiz.mssante.fr/51.178.173.194","443","INFO","N/A","",""
"clientAuth","mailiz.mssante.fr/51.178.173.194","443","INFO","none","",""
"cert_numbers","mailiz.mssante.fr/51.178.173.194","443","INFO","1","",""
"cert_signatureAlgorithm","mailiz.mssante.fr/51.178.173.194","443","OK","SHA256 with RSA","",""
"cert_keySize","mailiz.mssante.fr/51.178.173.194","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","mailiz.mssante.fr/51.178.173.194","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","mailiz.mssante.fr/51.178.173.194","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","mailiz.mssante.fr/51.178.173.194","443","INFO","08CFCCD17E75BD4025980B6A8221C8E8","",""
"cert_serialNumberLen","mailiz.mssante.fr/51.178.173.194","443","INFO","16","",""
"cert_fingerprintSHA1","mailiz.mssante.fr/51.178.173.194","443","INFO","510E9E001A92103EFEFCDAF3C4CD88F6B3814B11","",""
"cert_fingerprintSHA256","mailiz.mssante.fr/51.178.173.194","443","INFO","2E38F315150FE11BE6479D70D7F5720E79FD04C187413C04BD7801D1948061AF","",""
"cert","mailiz.mssante.fr/51.178.173.194","443","INFO","-----BEGIN CERTIFICATE----- MIIGhzCCBW+gAwIBAgIQCM/M0X51vUAlmAtqgiHI6DANBgkqhkiG9w0BAQsFADBc MQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3 d3cuZGlnaWNlcnQuY29tMRswGQYDVQQDExJUaGF3dGUgUlNBIENBIDIwMTgwHhcN MjIwMzI4MDAwMDAwWhcNMjMwNDI4MjM1OTU5WjCBijELMAkGA1UEBhMCRlIxFzAV BgNVBAgMDsOObGUtZGUtRnJhbmNlMRwwGgYDVQQHExNJc3N5LWxlcy1Nb3VsaW5l YXV4MS0wKwYDVQQKEyRDQVBHRU1JTkkgVEVDSE5PTE9HWSBTRVJWSUNFUyBTLkEu Uy4xFTATBgNVBAMMDCoubXNzYW50ZS5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEP ADCCAQoCggEBAMOA5qE2wll60h38IHWOAU0SUamYJ8ZxxPMdYWNZIUQR9XftKFne GihKwv/9RbLvNwNyfc8E7AvtM+WuYrljj62ejcsGc8CkWDuKwy2zTHXZoFZHUKn6 3hVBOxKT5ivrK12VzlT1CVhou2rMAEWc5xwH5C03af3CZ1fbnXkkL/7qi8DtDNtt 0u7wKJVXRPzjmh2R8XkkSLbmDVLm2j5AyS4CTK/rPb1v4tQwmBVx994D5yRpl7dg Y7QRelIb+SdzU5lXQFlVVef9sw/33XhAhMmrFrfw9tWA6cIxIKAKGqlmQAA+9Frp dqps1sJI1pdFU8P2jHSFiqRolDKjaL2ZNgcCAwEAAaOCAxQwggMQMB8GA1UdIwQY MBaAFKPIXmVU5TB4wQXqBwpqWcy5/t5aMB0GA1UdDgQWBBQMZmXwSKmAznPOS2h+ pmC9fm70TjAjBgNVHREEHDAaggwqLm1zc2FudGUuZnKCCm1zc2FudGUuZnIwDgYD VR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjA6BgNV HR8EMzAxMC+gLaArhilodHRwOi8vY2RwLnRoYXd0ZS5jb20vVGhhd3RlUlNBQ0Ey MDE4LmNybDA+BgNVHSAENzA1MDMGBmeBDAECAjApMCcGCCsGAQUFBwIBFhtodHRw Oi8vd3d3LmRpZ2ljZXJ0LmNvbS9DUFMwbwYIKwYBBQUHAQEEYzBhMCQGCCsGAQUF BzABhhhodHRwOi8vc3RhdHVzLnRoYXd0ZS5jb20wOQYIKwYBBQUHMAKGLWh0dHA6 Ly9jYWNlcnRzLnRoYXd0ZS5jb20vVGhhd3RlUlNBQ0EyMDE4LmNydDAJBgNVHRME AjAAMIIBgAYKKwYBBAHWeQIEAgSCAXAEggFsAWoAdgDoPtDaPvUGNTLnVyi8iWvJ A9PL0RFr7Otp4Xd9bQa9bgAAAX/QufbgAAAEAwBHMEUCIEA/UoZWso8rKqrlZvlj gLh5JRxU4gYO/M1lqs6e9giBAiEA4g37grB2ehjZpp2NwmuDxXfgeJjQ+2TK/hAG WjxN6R0AdwA1zxkbv7FsV78PrUxtQsu7ticgJlHqP+Eq76gDwzvWTAAAAX/Qufcs AAAEAwBIMEYCIQCK2uLB6EIaQ38rw6ISzXTTaKagH/hUYjY1ToBL2GXs8QIhAKbS tVBsh2tCG6gN06gKD3F5wde9P/VfGl86PvuDmxLuAHcAs3N3B+GEUPhjhtYFqdwR CUp5LbFnDAuH3PADDnk2pZoAAAF/0Ln3RAAABAMASDBGAiEAgHl+53a16X72B4JK CJ/+NLnYdlmbbmP3ATKWhf1XwegCIQDXLZW/oJ/WUY5xBkU81XBcwBdtjH4YWXky lUU57vEpPTANBgkqhkiG9w0BAQsFAAOCAQEAKW+pjXyAqybNEpRphwooR6w/Or27 guk7IIlTA9YplJYoDIpweCgtUDDn2yseb/SKx9kpz1LyCaR3GhHfaCxUEBr5Lyby d3BOeLzsi7zmaFPMz/i0ILnutS7wHp1cuDHoIXIgU7oC8V3/Hzbu3j9LNzpLfJWY XLPedPnLgQPFeQukScbv2rU3EAc4Hi5oNGmi1d6LwsK3JehB+FE0+yC64WjfkrAm coXs/5P94bAefmqcDexfPsyURyiMaeTY89fpzY5z+8XM8BYw9kR9v0NxU64Do6m5 iwt9atL5dGCtBXwyWYmVN2/Xl7IYiVE6vL+XbduIhF6JP0MJyO+7E/ecKQ== -----END CERTIFICATE-----","",""
"cert_commonName","mailiz.mssante.fr/51.178.173.194","443","OK","*.mssante.fr","",""
"cert_commonName_wo_SNI","mailiz.mssante.fr/51.178.173.194","443","INFO","*.mssante.fr","",""
"cert_subjectAltName","mailiz.mssante.fr/51.178.173.194","443","INFO","*.mssante.fr mssante.fr","",""
"cert_trust","mailiz.mssante.fr/51.178.173.194","443","OK","Ok via SAN wildcard and CN wildcard (same w/o SNI)","",""
