"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-ie_11_win7","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA","",""
"clientsimulation-ie_11_win10","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_17_win10","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-opera_66_win10","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_9_ios9","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_9_osx1011","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_10_osx1012","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_130_osx_10146","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-apple_ats_9_ios9","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_6u45","annuaire.sante.fr/193.149.118.151","443","INFO","No connection","",""
"clientsimulation-java_7u25","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1201","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_68_3_1","annuaire.sante.fr/193.149.118.151","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"rating_spec","annuaire.sante.fr/193.149.118.151","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","annuaire.sante.fr/193.149.118.151","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","annuaire.sante.fr/193.149.118.151","443","INFO","95","",""
"protocol_support_score_weighted","annuaire.sante.fr/193.149.118.151","443","INFO","28","",""
"key_exchange_score","annuaire.sante.fr/193.149.118.151","443","INFO","90","",""
"key_exchange_score_weighted","annuaire.sante.fr/193.149.118.151","443","INFO","27","",""
"cipher_strength_score","annuaire.sante.fr/193.149.118.151","443","INFO","60","",""
"cipher_strength_score_weighted","annuaire.sante.fr/193.149.118.151","443","INFO","24","",""
"final_score","annuaire.sante.fr/193.149.118.151","443","INFO","79","",""
"overall_grade","annuaire.sante.fr/193.149.118.151","443","MEDIUM","B","",""
"grade_cap_reason_1","annuaire.sante.fr/193.149.118.151","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_2","annuaire.sante.fr/193.149.118.151","443","INFO","Grade capped to B. TLS 1.0 offered","",""
"grade_cap_reason_3","annuaire.sante.fr/193.149.118.151","443","INFO","Grade capped to A. HSTS is not offered","",""
