"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","industriels.esante.gouv.fr/51.210.255.131","443","INFO","HTTP","",""
"pre_128cipher","industriels.esante.gouv.fr/51.210.255.131","443","INFO","No 128 cipher limit bug","",""
"SSLv2","industriels.esante.gouv.fr/51.210.255.131","443","OK","not offered","",""
"SSLv3","industriels.esante.gouv.fr/51.210.255.131","443","OK","not offered","",""
"TLS1","industriels.esante.gouv.fr/51.210.255.131","443","INFO","not offered","",""
"TLS1_1","industriels.esante.gouv.fr/51.210.255.131","443","INFO","not offered","",""
"TLS1_2","industriels.esante.gouv.fr/51.210.255.131","443","OK","offered","",""
"TLS1_3","industriels.esante.gouv.fr/51.210.255.131","443","OK","offered with final","",""
"ALPN","industriels.esante.gouv.fr/51.210.255.131","443","INFO","http/1.1","",""
"cipherlist_NULL","industriels.esante.gouv.fr/51.210.255.131","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","industriels.esante.gouv.fr/51.210.255.131","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","industriels.esante.gouv.fr/51.210.255.131","443","OK","not offered","","CWE-327"
"cipherlist_LOW","industriels.esante.gouv.fr/51.210.255.131","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","industriels.esante.gouv.fr/51.210.255.131","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","industriels.esante.gouv.fr/51.210.255.131","443","INFO","not offered","","CWE-310"
"cipherlist_GOOD","industriels.esante.gouv.fr/51.210.255.131","443","INFO","not offered","",""
"cipherlist_STRONG","industriels.esante.gouv.fr/51.210.255.131","443","OK","offered","",""
"cipher-tls1_2_xc030","industriels.esante.gouv.fr/51.210.255.131","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 521   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_x9f","industriels.esante.gouv.fr/51.210.255.131","443","OK","TLSv1.2   x9f     DHE-RSA-AES256-GCM-SHA384         DH 2048    AESGCM      256      TLS_DHE_RSA_WITH_AES_256_GCM_SHA384","",""
